1000006676826|550408.24821|4183633.68106|24.466|168.451497|5.329043|1.421513|0.021|2011-02-07 19:31:21.250000+00:00|123.0|10
1000006676827|550410.154864|4183623.78665|25.609|168.672172|6.128343|1.359105|0.022|2011-02-07 19:31:24.830000+00:00|132.843|10
1000006676828|550412.13444|4183613.35719|26.868|169.364673|6.156134|0.563551|0.022|2011-02-07 19:31:27.630000+00:00|137.284|10
1000006676829|550413.669121|4183603.3057|28.059|170.598175|5.944115|1.512915|0.022|2011-02-07 19:31:29.830000+00:00|140.133|10
1000006676830|550415.345356|4183592.40962|29.357|170.269227|6.294086|1.64595|0.022|2011-02-07 19:31:32.040000+00:00|138.936|10
1000006676831|550417.152206|4183581.44867|30.464|170.000387|1.433315|1.115556|0.022|2011-02-07 19:31:34.040000+00:00|145.545|10
1000006676832|550419.063447|4183570.69392|30.571|168.866059|-0.765818|0.236276|0.022|2011-02-07 19:31:35.640000+00:00|145.984|10
1000006676833|550421.11996|4183559.46544|30.723|169.485042|2.362297|0.600248|0.022|2011-02-07 19:31:37.040000+00:00|143.228|10
1000006677141|550134.738539|4183511.91859|27.642|349.94299|-5.19607|1.547652|0.018|2011-02-07 19:46:57.630000+00:00|128.275|10
1000006677142|550132.917765|4183523.1005|27.507|350.457328|-0.388534|0.46747|0.018|2011-02-07 19:47:02.630000+00:00|134.138|10
1000006677143|550131.193013|4183534.47639|27.308|349.887712|-3.797205|2.265764|0.018|2011-02-07 19:47:04.230000+00:00|135.45|10
1000006677144|550129.397904|4183544.71295|26.378|350.156858|-6.604001|0.519725|0.018|2011-02-07 19:47:05.430000+00:00|87.827|10
1000006677145|550127.573272|4183556.21253|25.267|349.826189|-6.696176|1.442856|0.018|2011-02-07 19:47:06.640000+00:00|113.947|10
1000006677146|550125.811562|4183566.32968|24.297|349.253318|-6.485526|0.994339|0.018|2011-02-07 19:47:07.620000+00:00|128.072|10
1000006677147|550123.91323|4183577.02276|23.279|348.906998|-6.731758|1.75936|0.018|2011-02-07 19:47:08.640000+00:00|141.891|10
1000006677148|550122.064222|4183587.14936|22.336|349.161965|-7.091116|1.515807|0.018|2011-02-07 19:47:09.640000+00:00|139.732|10
1000006677149|550120.195392|4183597.77024|21.334|349.607035|-7.1306|1.161326|0.018|2011-02-07 19:47:10.830000+00:00|138.235|10
1000006677150|550118.514236|4183607.89077|20.374|350.196343|-7.083242|0.968334|0.017|2011-02-07 19:47:12.240000+00:00|140.773|10
1000006677151|550117.052553|4183616.85774|19.593|350.212641|-4.028051|0.285228|0.017|2011-02-07 19:47:15.230000+00:00|145.674|10
1000006677152|550114.981419|4183628.18669|19.502|348.397568|-0.512329|-0.516323|0.017|2011-02-07 19:47:18.230000+00:00|151.028|10
1000006677153|550112.92916|4183639.77118|19.316|349.940233|-1.67663|0.468428|0.018|2011-02-07 19:47:19.630000+00:00|150.853|10
1000006677154|550111.175164|4183650.8538|19.01|350.326588|-2.789998|0.728853|0.018|2011-02-07 19:47:20.840000+00:00|131.296|10
1000006677155|550109.366596|4183662.1661|18.693|350.464503|-2.884272|0.415762|0.018|2011-02-07 19:47:22.060000+00:00|135.354|10
1000006677156|550107.616992|4183673.30968|18.36|350.368553|-2.556077|0.422139|0.018|2011-02-07 19:47:23.220000+00:00|127.314|10
1000006677157|550105.787006|4183685.04691|18.021|350.187099|-3.303532|0.792926|0.018|2011-02-07 19:47:24.430000+00:00|120.936|10
1000006677158|550103.889894|4183696.14066|17.714|349.4502|-3.375902|0.352486|0.018|2011-02-07 19:47:25.630000+00:00|142.292|10
1000006677159|550102.089231|4183706.46148|17.403|349.308226|-3.397187|1.018415|0.018|2011-02-07 19:47:27.050000+00:00|122.13|10
1000006677160|550100.402526|4183715.98187|17.149|349.664084|-3.330797|0.332392|0.018|2011-02-07 19:47:29.070000+00:00|130.462|10
1000006677161|550098.554808|4183726.61438|17.078|349.609112|0.550677|-0.434838|0.019|2011-02-07 19:47:33.230000+00:00|147.917|10
1000006677162|550096.827994|4183737.09901|17.107|349.756045|-2.563593|0.829198|0.019|2011-02-07 19:47:34.630000+00:00|141.295|10
1000006677163|550095.038242|4183747.58265|16.975|349.786184|-1.432182|0.25292|0.019|2011-02-07 19:47:35.830000+00:00|149.168|10
1000006677164|550093.136858|4183758.97762|16.857|350.162328|-1.342888|-0.015043|0.019|2011-02-07 19:47:37.040000+00:00|135.91|10
1000006677165|550091.311737|4183770.52923|16.728|350.40737|-1.996361|0.363074|0.019|2011-02-07 19:47:38.230000+00:00|136.044|10
1000006677166|550089.514018|4183782.12132|16.535|350.544525|-1.952815|0.560024|0.018|2011-02-07 19:47:39.420000+00:00|130.565|10
1000006677167|550087.927247|4183792.15111|16.429|350.125498|-2.195395|0.703205|0.018|2011-02-07 19:47:40.630000+00:00|136.048|10
1000006677168|550086.256227|4183802.34002|16.238|350.364501|-3.399902|0.457672|0.017|2011-02-07 19:47:42.230000+00:00|116.628|10
1000006677169|550084.91211|4183811.03724|16.017|350.538866|-2.078241|0.42907|0.014|2011-02-07 19:47:53.220000+00:00|128.802|10
1000006677170|550083.308352|4183820.77864|15.99|349.762506|0.047902|0.264488|0.015|2011-02-07 19:48:43.230000+00:00|136.691|10
1000006677171|550081.343066|4183831.68465|16.081|349.295254|-1.241257|-0.355662|0.015|2011-02-07 19:48:44.630000+00:00|139.165|10
1000006677172|550079.44239|4183843.27303|16.027|350.530636|0.824837|0.036359|0.015|2011-02-07 19:48:45.840000+00:00|147.396|10
1000006677173|550077.82098|4183853.7037|16.186|350.206275|-0.71963|0.590923|0.016|2011-02-07 19:48:46.840000+00:00|142.009|10
1000006677174|550076.042519|4183864.46605|16.224|349.69559|-0.877067|0.482959|0.016|2011-02-07 19:48:47.870000+00:00|128.751|10
1000006677175|550074.385675|4183874.51436|16.276|350.231576|-0.689989|0.675414|0.017|2011-02-07 19:48:48.840000+00:00|150.788|10
1000006677176|550072.750751|4183884.49119|16.336|349.956317|-0.993468|0.480608|0.017|2011-02-07 19:48:49.820000+00:00|127.895|10
1000006677177|550070.821977|4183896.11447|16.403|350.039426|-1.471626|0.448886|0.017|2011-02-07 19:48:51.040000+00:00|141.156|10
1000006677178|550069.213271|4183906.02326|16.396|350.006558|-1.171345|0.772681|0.018|2011-02-07 19:48:52.250000+00:00|137.484|10
1000006677179|550067.525596|4183916.16378|16.397|349.922882|-1.567298|0.480663|0.018|2011-02-07 19:48:53.840000+00:00|136.452|10
1000006677180|550065.983649|4183925.23007|16.398|349.802031|-2.079769|-0.077629|0.017|2011-02-07 19:48:56.640000+00:00|121.66|10
1000006677181|550063.9223|4183937.23092|16.416|349.151968|-0.186646|-0.005595|0.016|2011-02-07 19:49:00.430000+00:00|136.179|10
1000006677198|550201.577572|4183984.90716|18.42|170.388103|-3.095024|0.230965|0.016|2011-02-07 19:50:07.640000+00:00|152.579|10
1000006677199|550203.018251|4183974.91544|18.247|171.287253|-1.184786|1.167378|0.015|2011-02-07 19:50:12.630000+00:00|151.194|10
1000006677200|550204.726875|4183963.58911|18.19|170.677019|-0.920714|0.13707|0.016|2011-02-07 19:50:14.230000+00:00|136.557|10
1000006677201|550206.467255|4183952.55639|18.146|169.626075|-0.838704|1.372671|0.016|2011-02-07 19:50:15.430000+00:00|152.512|10
1000006677202|550208.269333|4183942.47935|18.081|169.239853|-1.486678|0.954545|0.017|2011-02-07 19:50:16.430000+00:00|159.669|10
1000006677203|550210.16642|4183931.6788|17.929|169.606809|-1.484037|0.894247|0.017|2011-02-07 19:50:17.430000+00:00|156.385|10
1000006677204|550212.155939|4183919.88495|17.733|169.686546|-1.861844|1.070712|0.017|2011-02-07 19:50:18.430000+00:00|152.395|10
1000006677205|550214.167095|4183908.08074|17.551|169.625033|-2.289083|1.290265|0.018|2011-02-07 19:50:19.430000+00:00|155.624|10
1000006677206|550215.985726|4183897.38605|17.394|169.619917|-2.664526|1.388307|0.018|2011-02-07 19:50:20.430000+00:00|152.625|10
